Brand/Company Name,Audience Segment,Audience List Type,Impressions,Clicks,Total Conversions,Gross Cost,Net Cost
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Japan » Trips to Sapporo,Custom Audience,5928,1,0,10.926286,3.507337806
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Japan » Trips to Tokyo,Custom Audience,134261,29,0,196.355781,63.0302057
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Malaysia,Custom Audience,226025,50,12,336.853302,108.1299099
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Malaysia » Trips to Kuala Lumpur,Custom Audience,6638,3,0,11.163061,3.583342581
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Nepal,Custom Audience,124782,13,1,155.220071,49.82564279
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to New Zealand,Custom Audience,1234716,403,45,2096.467378,672.9660283
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Seoul,Custom Audience,58702,13,0,85.327645,27.39017405
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Singapore,Custom Audience,408211,103,11,711.765272,228.4766523
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Sri Lanka,Custom Audience,95016,8,0,114.801292,36.85121473
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Taipei,Custom Audience,899183,161,35,1017.730391,326.6914555
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Thailand,Custom Audience,70195,12,1,131.358665,42.16613147
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Thailand » Trips to Bangkok,Custom Audience,46039,11,0,73.254918,23.51482868
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Thailand » Trips to Chiang Mai,Custom Audience,8322,1,2,14.28996,4.58707716
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Thailand » Trips to Phuket,Custom Audience,10127,4,0,16.673131,5.352075051
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to the Philippines,Custom Audience,1272415,359,44,2310.100224,741.5421719
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Vietnam,Custom Audience,389887,55,10,446.264339,143.2508528
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Vietnam » Trips to Hanoi,Custom Audience,8483,2,0,12.956846,4.159147566
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Vietnam » Trips to Ho Chi Minh City,Custom Audience,8810,1,2,14.125064,4.534145544
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe,Custom Audience,669442,130,42,1149.393226,368.9552255
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Amsterdam,Custom Audience,97100,28,2,166.4877,53.4425517
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Brussels,Custom Audience,7975,3,1,14.754391,4.736159511
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Croatia,Custom Audience,1406047,471,64,2372.691281,761.6339012
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Denmark,Custom Audience,72108,11,0,84.142547,27.00975759
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Denmark » Trips to Copenhagen,Custom Audience,13958,3,0,22.729395,7.296135795
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to France,Custom Audience,672810,223,25,1112.088929,356.9805462
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to France » Trips to Bordeaux,Custom Audience,6595,2,0,10.996979,3.530030259
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to France » Trips to Lyon,Custom Audience,5266,0,0,10.040338,3.222948498
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to France » Trips to Marseille,Custom Audience,6211,3,0,10.568439,3.392468919
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to France » Trips to Nice,Custom Audience,6539,1,0,11.592184,3.721091064
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to France » Trips to Paris,Custom Audience,288583,84,18,431.750594,138.5919407
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to France » Trips to Toulouse,Custom Audience,12002,2,0,23.048735,7.398643935
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Germany,Custom Audience,106054,37,2,172.269803,55.29860676
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Germany » Trips to Berlin,Custom Audience,23928,2,1,40.881986,13.12311751
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Germany » Trips to Cologne,Custom Audience,30611,6,0,54.755623,17.57655498
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Germany » Trips to Dusseldorf,Custom Audience,6707,0,0,11.261534,3.614952414
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Germany » Trips to Frankfurt,Custom Audience,23957,7,0,37.588718,12.06597848
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Germany » Trips to Hamburg,Custom Audience,7751,0,2,13.132193,4.215433953
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Germany » Trips to Munich,Custom Audience,80750,13,0,103.987752,33.38006839
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Greece,Custom Audience,911678,300,34,1558.947382,500.4221096
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Helsinki,Custom Audience,7064,2,2,11.711313,3.759331473
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Hungary,Custom Audience,35389,13,0,72.375296,23.23247002
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Hungary » Trips to Budapest,Custom Audience,18414,9,0,29.18198,9.36741558
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Iceland,Custom Audience,642020,78,8,803.484424,257.9185001
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Ireland,Custom Audience,2313171,886,86,3702.493139,1188.500298
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Ireland » Trips to Dublin,Custom Audience,13218,1,0,21.442754,6.883124034
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Italy,Custom Audience,964183,203,24,1535.296007,492.8300182
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Italy » Trips to Florence,Custom Audience,41613,6,1,74.788596,24.00713932
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Italy » Trips to Milan,Custom Audience,29572,10,3,48.034793,15.41916855
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Italy » Trips to Naples,Custom Audience,36203,9,4,63.177331,20.27992325
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Italy » Trips to Rome,Custom Audience,98545,24,3,150.044649,48.16433233
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Italy » Trips to Sicily,Custom Audience,272360,39,6,398.942868,128.0606606
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Italy » Trips to Venice,Custom Audience,162023,24,1,224.138629,71.94849991
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Kiev,Custom Audience,6999,2,2,11.695608,3.754290168
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Malta,Custom Audience,48290,7,1,95.668346,30.70953907
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Moscow,Custom Audience,55449,9,1,135.707247,43.56202629
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Oslo,Custom Audience,6346,2,2,10.910062,3.502129902
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Poland,Custom Audience,5607717,1975,223,9749.282461,3129.51967
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Poland » Trips to Krakow,Custom Audience,9923,3,0,16.941721,5.438292441
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Poland » Trips to Warsaw,Custom Audience,10057,2,0,18.562605,5.958596205
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Portugal,Custom Audience,101696,16,2,155.215279,49.82410456
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Portugal » Trips to Lisbon,Custom Audience,108446,25,0,172.159758,55.26328232
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Portugal » Trips to Porto,Custom Audience,6430,3,0,11.116419,3.568370499
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Prague,Custom Audience,34324,6,1,48.806784,15.66697766
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Romania,Custom Audience,13073,4,0,18.463214,5.926691694
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Europe » Trips to Spain,Custom Audience,1064283,343,48,1773.164029,569.1856533
